log2_bs,clat,freq
14,25821,17
14,26083,10
14,26345,4
14,26607,11
14,26869,7
14,27131,3
14,27394,11
14,27656,10
14,27918,13
14,28180,3
14,28442,5
14,28704,19
14,28966,18
14,29229,14
14,29491,13
14,29753,15
14,30015,15
14,30277,17
14,30539,14
14,30801,17
14,31064,35
14,31326,17
14,31588,24
14,31850,11
14,32112,25
14,32374,24
14,32636,14
14,32899,19
14,33161,23
14,33423,20
14,33816,49
14,34340,42
14,34865,45
14,35389,29
14,35913,44
14,36438,48
14,36962,49
14,37486,34
14,38010,42
14,38535,26
14,39059,64
14,39583,52
14,40108,59
14,40632,46
14,41156,71
14,41680,53
14,42205,67
14,42729,78
14,43253,40
14,43778,75
14,44302,100
14,44826,108
14,45350,84
14,45875,92
14,46399,57
14,46923,75
14,47448,71
14,47972,68
14,48496,80
14,49020,98
14,49545,71
14,50069,87
14,50593,63
14,51118,75
14,51642,68
14,52166,91
14,52690,83
14,53215,55
14,53739,102
14,54263,91
14,54788,88
14,55312,107
14,55836,95
14,56360,67
14,56885,110
14,57409,124
14,57933,87
14,58458,121
14,58982,92
14,59506,65
14,60030,106
14,60555,115
14,61079,103
14,61603,98
14,62128,122
14,62652,76
14,63176,138
14,63700,88
14,64225,97
14,64749,88
14,65273,87
14,65798,91
14,66322,67
14,66846,50
14,67633,174
14,68681,130
14,69730,136
14,70778,182
14,71827,188
14,72876,205
14,73924,201
14,74973,160
14,76021,194
14,77070,142
14,78118,148
14,79167,133
14,80216,120
14,81264,140
14,82313,156
14,83361,125
14,84410,153
14,85458,107
14,86507,99
14,87556,94
14,88604,155
14,89653,125
14,90701,124
14,91750,71
14,92798,88
14,93847,91
14,94896,102
14,95944,120
14,96993,88
14,98041,104
14,99090,91
14,100139,106
14,101187,79
14,102236,71
14,103284,53
14,104333,84
14,105381,60
14,106430,60
14,107479,44
14,108527,80
14,109576,66
14,110624,51
14,111673,55
14,112721,85
14,113770,48
14,114819,42
14,115867,59
14,116916,51
14,117964,16
14,119013,40
14,120061,36
14,121110,35
14,122159,40
14,123207,23
14,124256,25
14,125304,29
14,126353,31
14,127401,23
14,128450,32
14,129499,19
14,130547,23
14,131596,36
14,132644,21
14,133693,21
14,135266,42
14,137363,44
14,139460,38
14,141557,38
14,143654,35
14,145752,29
14,147849,24
14,149946,29
14,152043,18
14,154140,26
14,156237,24
14,158334,9
14,160432,15
14,162529,16
14,164626,21
14,166723,15
14,168820,11
14,170917,17
14,173015,16
14,175112,7
14,177209,11
14,179306,11
14,181403,11
14,183500,6
14,185597,4
14,187695,2
14,189792,13
14,191889,9
14,193986,2
14,198180,4
14,200278,21
14,202375,5
14,204472,3
14,206569,3
14,208666,3
14,210763,4
14,212860,4
14,214958,7
14,217055,8
14,221249,14
14,223346,1
14,227540,6
14,229638,8
14,235929,1
14,263192,1
14,267386,1
14,270532,1
14,283115,2
14,287309,3
14,291504,10
14,299892,3
14,304087,3
14,308281,1
14,312475,6
14,316669,2
14,320864,6
14,325058,5
14,329252,3
14,333447,5
14,337641,5
14,346030,2
14,350224,2
14,354418,1
14,358612,4
14,362807,5
14,367001,1
14,371195,3
14,379584,1
14,387973,1
14,392167,4
14,396361,8
14,400556,10
14,408944,2
14,413138,4
14,417333,7
14,421527,3
14,425721,4
14,429916,1
14,434110,2
14,438304,5
14,442499,6
14,446693,6
14,455081,1
14,459276,4
14,467664,1
14,480247,8
14,484442,2
14,501219,1
14,505413,5
14,509607,3
14,513802,14
14,517996,1
14,526385,7
14,530579,5
14,541065,1
14,549453,1
14,583008,2
15,12779,1
15,12910,1
15,13828,1
15,15663,2
15,16449,1
15,16908,2
15,17170,1
15,17432,2
15,17956,1
15,18743,2
15,19005,3
15,19791,1
15,20054,2
15,20316,3
15,20840,1
15,21364,2
15,21626,5
15,21889,2
15,22151,3
15,22675,1
15,23199,5
15,23461,1
15,23724,3
15,23986,6
15,24248,1
15,24510,2
15,24772,8
15,25034,5
15,25296,7
15,25559,1
15,25821,4
15,26083,9
15,26345,3
15,26607,1
15,26869,4
15,27131,2
15,27394,2
15,27656,1
15,28442,1
15,28704,2
15,28966,2
15,29229,12
15,29491,2
15,29753,7
15,30015,12
15,30277,7
15,30539,3
15,30801,7
15,31064,5
15,31326,1
15,31588,3
15,31850,14
15,32112,9
15,32374,9
15,32636,9
15,32899,6
15,33161,16
15,33423,10
15,33816,11
15,34340,23
15,34865,24
15,35389,14
15,35913,6
15,36438,8
15,36962,14
15,37486,16
15,38010,17
15,38535,15
15,39059,22
15,39583,16
15,40108,31
15,40632,18
15,41156,15
15,41680,18
15,42205,19
15,42729,12
15,43253,32
15,43778,19
15,44302,23
15,44826,38
15,45350,24
15,45875,27
15,46399,45
15,46923,25
15,47448,18
15,47972,52
15,48496,22
15,49020,24
15,49545,31
15,50069,23
15,50593,37
15,51118,26
15,51642,53
15,52166,53
15,52690,36
15,53215,20
15,53739,17
15,54263,53
15,54788,75
15,55312,26
15,55836,55
15,56360,43
15,56885,53
15,57409,49
15,57933,44
15,58458,41
15,58982,56
15,59506,45
15,60030,52
15,60555,30
15,61079,37
15,61603,45
15,62128,59
15,62652,50
15,63176,52
15,63700,47
15,64225,46
15,64749,50
15,65273,37
15,65798,61
15,66322,60
15,66846,57
15,67633,118
15,68681,133
15,69730,128
15,70778,143
15,71827,156
15,72876,100
15,73924,128
15,74973,106
15,76021,73
15,77070,96
15,78118,145
15,79167,85
15,80216,106
15,81264,112
15,82313,66
15,83361,88
15,84410,101
15,85458,113
15,86507,80
15,87556,84
15,88604,72
15,89653,75
15,90701,76
15,91750,113
15,92798,78
15,93847,85
