log2_bs,clat,freq
15,2867,627
15,2899,529
15,2932,370
15,2965,305
15,2998,219
15,3031,186
15,3063,141
15,3096,122
15,3129,95
15,3162,53
15,3194,74
15,3227,52
15,3260,35
15,3293,44
15,3325,23
15,3358,18
15,3391,20
15,3424,18
15,3457,9
15,3489,13
15,3522,12
15,3555,2
15,3588,3
15,3620,6
15,3653,2
15,3686,7
15,3719,7
15,3751,5
15,3784,7
15,3817,4
15,3850,4
15,3883,1
15,3915,1
15,3948,2
15,3981,1
15,4014,5
15,4046,1
15,4079,1
15,4112,3
15,4177,4
15,4227,4
15,4292,2
15,4358,2
15,4423,2
15,4489,6
15,4554,6
15,4620,6
15,4685,5
15,4751,5
15,4816,3
15,4882,4
15,4947,4
15,5013,3
15,5079,6
15,5144,1
15,5210,2
15,5275,1
15,5341,3
15,5406,6
15,5472,4
15,5537,5
15,5603,5
15,5668,1
15,5734,4
15,5799,2
15,5931,1
15,5996,4
15,6062,4
15,6127,1
15,6193,2
15,6258,7
15,6324,5
15,6389,1
15,6455,2
15,6586,2
15,6651,1
15,6717,3
15,6782,2
15,6848,3
15,6914,2
15,7045,1
15,7110,1
15,7176,2
15,7241,2
15,7307,2
15,7372,5
15,7438,2
15,7503,5
15,7569,1
15,7766,1
15,7831,2
15,8093,1
15,8159,1
15,8978,1
15,9109,1
15,9240,4
15,9371,2
15,9633,2
15,9764,1
15,10027,2
15,10158,2
15,10551,1
15,11075,1
15,11206,2
15,11993,1
15,12124,2
15,12255,1
15,12386,2
15,12779,3
15,13172,2
15,14745,1
15,14876,2
15,15007,1
15,16318,1
16,2,1
16,3,1
16,3,1
16,4,1
16,321,1
16,350,1
16,399,1
16,415,1
16,831,1
16,847,1
16,872,1
16,880,1
16,1138,1
16,1204,2
16,1269,1
16,1482,1
16,1630,1
16,1679,2
16,1695,1
16,1712,1
16,1744,1
16,1794,1
16,1843,1
16,1908,2
16,1957,1
16,1974,1
16,1990,2
16,2007,3
16,2039,1
16,2072,1
16,2088,3
16,2113,9
16,2146,6
16,2179,5
16,2211,12
16,2244,16
16,2277,18
16,2310,25
16,2342,22
16,2375,26
16,2408,26
16,2441,27
16,2473,24
16,2506,27
16,2539,37
16,2572,34
16,2605,28
16,2637,37
16,2670,28
16,2703,22
16,2736,32
16,2768,27
16,2801,33
16,2834,31
16,2867,22
16,2899,29
16,2932,17
16,2965,21
16,2998,21
16,3031,20
16,3063,30
16,3096,23
16,3129,28
16,3162,21
16,3194,23
16,3227,28
16,3260,41
16,3293,40
16,3325,46
16,3358,52
16,3391,87
16,3424,100
16,3457,124
16,3489,142
16,3522,188
16,3555,248
16,3588,327
16,3620,410
16,3653,499
16,3686,730
16,3719,896
16,3751,1195
16,3784,1603
16,3817,2045
16,3850,2602
16,3883,3136
16,3915,3709
16,3948,4460
16,3981,5212
16,4014,5878
16,4046,6416
16,4079,7174
16,4112,7652
16,4145,8078
16,4177,8280
16,4227,16980
16,4292,17128
16,4358,16016
16,4423,14324
16,4489,12348
16,4554,10229
16,4620,8106
